@RELATION FGR_dataset

@ATTRIBUTE C1 NUMERIC
@ATTRIBUTE C2 NUMERIC
@ATTRIBUTE C3 NUMERIC
@ATTRIBUTE C4 NUMERIC
@ATTRIBUTE C5 NUMERIC
@ATTRIBUTE C6 NUMERIC
@ATTRIBUTE C7 NUMERIC
@ATTRIBUTE C8 NUMERIC
@ATTRIBUTE C9 NUMERIC
@ATTRIBUTE C10 NUMERIC
@ATTRIBUTE C11 NUMERIC
@ATTRIBUTE C12 NUMERIC
@ATTRIBUTE C13 NUMERIC
@ATTRIBUTE C14 NUMERIC
@ATTRIBUTE C15 NUMERIC
@ATTRIBUTE C16 NUMERIC
@ATTRIBUTE C17 NUMERIC
@ATTRIBUTE C18 NUMERIC
@ATTRIBUTE C19 NUMERIC
@ATTRIBUTE C20 NUMERIC
@ATTRIBUTE C21 NUMERIC
@ATTRIBUTE C22 NUMERIC
@ATTRIBUTE C23 NUMERIC
@ATTRIBUTE C24 NUMERIC
@ATTRIBUTE C25 NUMERIC
@ATTRIBUTE C26 NUMERIC
@ATTRIBUTE C27 NUMERIC
@ATTRIBUTE C28 NUMERIC
@ATTRIBUTE C29 NUMERIC
@ATTRIBUTE C30 NUMERIC
@ATTRIBUTE C31 NUMERIC

@DATA
-0.5082976430647759,-0.9804659304837037,0.4239088938345486,-1.060910889233218,-0.9035624609139906,-1.007421624232481,0.5507083675421361,-0.2993817258242074,0.8980289851406538,-0.7939125685813809,0.3478529088217804,-0.06090850838456872,0.7537833421725328,-0.6117119973883218,-0.4225353273614491,-0.3585421439587737,-0.4775437258590998,0.4598988472653426,1.425961279488196,-1.597944295115535,-0.3015113445777636,-0.4880019590381806,-0.2713631684672851,0.496595700812914,-1.131416165036814,-0.7395969005013721,0.05570130313980262,0.1679477743283598,0.6141604177945941,-2.108142123265668,1.0
0.2621745737913053,-0.0329359156797475,-0.5573218451936491,-0.2306328020072212,0.7645528515426075,-1.007421624232481,0.01949876516656436,-0.4284564818681771,0.1584757032601141,-0.6677277894691084,-0.2780412613756201,-0.2276054787002307,-0.02345798782694574,-0.4747039475000857,-0.1556709100805339,-0.3585421439587737,-0.4775437258590998,-0.4187138758684462,-0.609721374677711,-1.597944295115535,-0.3015113445777636,2.482095064865489,1.289485131363338,0.6492675139438681,0.3474021603909256,-0.8502597783818764,0.3230675582108609,0.8887824443973499,0.8740297434896096,-1.937634110599831,1.0
-0.3156795888507556,0.01828192295830401,1.250208463542506,-1.060910889233218,-0.9035624609139906,-1.007421624232481,1.689014658346934,-1.00929288406604,1.496714975234422,-0.8570049581375171,1.689054702101926,-0.9777418451207095,1.086886769315166,-0.3376958976118496,-0.9562641619232797,-0.3585421439587737,-0.4775437258590998,0.4598988472653426,0.4523739231479797,-1.597944295115535,-0.3015113445777636,0.6094395513664772,2.146421452838975,0.8835763382629024,0.3881156311620269,-0.7838620516535728,-0.7463974620733701,-0.3051992117521669,0.09442176640456322,-1.733024495400827,1.0
0.2621745737913053,-0.3402429475080575,-0.6606092914071433,1.429923372444772,0.7645528515426075,-1.007421624232481,-0.3978802081285288,-0.04123221373626811,-0.3345598179935783,-0.0998962834638823,-0.7698152522450072,0.2724854322467552,0.2726339474109509,-0.9542321221089122,-0.4225353273614491,-0.3585421439587737,-0.4775437258590998,0.1853323712860336,-0.7867372576486595,-1.597944295115535,-0.3015113445777636,-0.55138004018617,-0.8895815146747087,-1.867696960867837,-0.3027000341798837,0.588357634064679,1.659898833566149,0.09173617925498642,0.6976898439108492,-1.511364078935239,1.0
-0.5082976430647759,0.1975443581914848,-1.848414922862331,2.260201459670769,0.7645528515426075,-1.007421624232481,-2.067396101308899,0.7332163225275499,-1.25019721460758,-0.0998962834638823,-2.736911215722553,1.272667254140727,-1.281848712588005,-0.06367979783537733,0.9117867590431273,-0.3585421439587737,-0.4775437258590998,0.350072256873619,0.3638659816625054,-0.8099169714969152,-0.3015113445777636,-0.06370238419479923,0.0652903863981435,-0.6982732811217075,0.828521562298885,-1.558502196817103,-1.637618312310229,0.08538521299887188,-0.2396959380604569,-1.494313277668655,0.0
2.380973170145529,0.4024157127436918,-2.05498981528932,3.090479546896765,0.7645528515426075,1.035799698154523,-0.5875979232626617,-1.073830262088025,-0.8980289851406563,-0.6046353999129722,-0.9486421580156927,-1.144438815436371,-1.133802744969057,-0.4061999225559677,-0.4225353273614491,-0.3585421439587737,-0.4775437258590998,3.809609854212912,1.602977162459145,-0.8099169714969152,-0.3015113445777636,-0.1497631470168058,0.7141136012296965,1.584382369370964,-0.2256508851937137,-1.204380987599489,-0.7761048237479325,0.5013735027743685,0.3032453316952007,-1.443160873868904,0.0
0.647410682219346,-0.4938964634222129,1.250208463542506,2.260201459670769,2.432668163999206,-1.007421624232481,1.309579228078668,-0.5575312379121468,1.214980391660884,-0.5415430103568359,1.24198743767521,-0.3943024490158926,1.123898261219903,-0.4061999225559677,-0.9562641619232797,-0.3585421439587737,-0.4775437258590998,1.173771684811546,0.7178977476044024,-1.597944295115535,-0.3015113445777636,-0.3845956161125137,0.4203068624380499,-0.601793176990341,-0.6564256727073006,0.8760811165539909,0.7092632599801656,-0.6957836365032057,-0.7640751131236132,-1.42611007260232,0.0
1.032646790647387,-0.5451143020602645,0.2689777245143082,-0.2306328020072212,0.7645528515426075,1.035799698154523,-1.042920439584581,1.443127480769383,-1.320630860500964,1.855967792776341,-0.008047697761059042,0.0,-0.3565614149695787,0.6213604516058033,1.712380010885873,-0.3585421439587737,-0.4775437258590998,0.8442919136363752,0.5408818646334539,-0.02188964787829493,-0.3015113445777636,-0.4406351826012623,0.9405896290482578,-0.02397277312665964,1.112640299185387,-0.1198847843705473,0.501311728258232,-0.02575669648313102,0.04801652967331045,-1.306754463736234,1.0
0.2621745737913053,-0.8012034952505229,-1.331977691794858,0.5996452852187755,0.7645528515426075,1.035799698154523,-0.3219931220748758,-0.8156807500000861,-0.6515112245138102,-0.3522658416884272,-0.008047697761059042,0.0,-0.8747223016358981,-0.1321838227794954,0.5114901331217544,-0.3585421439587737,-0.4775437258590998,1.063945094419822,0.8064056890898766,-0.8099169714969152,3.3166247903554,-0.55138004018617,0.1754679134450109,-0.1989092256725448,-0.09125265372351948,1.694986412869721,0.7389706216547279,0.2759142006823054,0.3171669027145764,-1.10214484853723,1.0
-0.8935337514928166,0.2743711161485625,1.250208463542506,-0.2306328020072212,0.7645528515426075,1.035799698154523,1.347522771105495,-0.6220686159341315,0.8980289851406538,-0.1629886730200185,1.689054702101926,-1.06109033027854,1.086886769315166,-0.4061999225559677,-0.9562641619232797,-0.3585421439587737,-0.4775437258590998,0.7344653232446516,1.425961279488196,0.7661376757403253,-0.3015113445777636,1.206527789550166,-0.4243875115879345,0.4881139334167504,-0.22783978147173,-0.3412105401315558,0.3824822815599846,-0.7338894340398924,0.001611292942057681,-1.016890842204311,1.0
-0.7009156972787962,-1.031683769121755,-1.12540279936787,-1.060910889233218,-0.9035624609139906,-1.007421624232481,-0.5496543802358346,-0.3639191038461922,-0.01760841147334767,-0.8570049581375171,-0.9486421580156927,-0.1442569935423997,-0.208515447350631,-0.6802160223324399,-0.4225353273614491,-0.3585421439587737,-0.4775437258590998,0.350072256873619,2.222532752857464,-0.02188964787829493,-0.3015113445777636,-0.3258874988385868,2.128058531664497,0.462668631228257,0.865295019769557,-0.07561963321834657,-0.5087385686768743,-0.3814108068255403,-0.62949992660298,-0.8293320282718906,1.0
-0.7009156972787962,-0.0329359156797475,0.8887024017952734,-0.2306328020072212,-0.9035624609139906,-1.007421624232481,0.7404260826762692,-0.04123221373626811,0.8980289851406538,-0.4153582312445634,0.5713865410351379,0.2724854322467552,-1.837021091159061,3.156009374538171,0.2446257158408391,-0.3585421439587737,-0.4775437258590998,1.009031799223961,-0.2556896087358141,-0.02188964787829493,-0.3015113445777636,-0.4759934805048774,0.4019439412635721,1.705247554766302,0.4454647136460511,-1.447839318936598,-1.013763717144427,-0.1686534372457062,0.3728531867920798,-0.7952304257387232,1.0
-0.1230615346367353,-0.5707232213792907,-0.8155404607273855,-1.060910889233218,-0.9035624609139906,0.01418903696102081,-0.3599366651017016,-0.2993817258242074,0.01760841147334517,-0.7308201790252447,-0.05450762916226255,-1.06109033027854,-3.095411815920121,3.224513399482289,-0.2891031187209915,-0.3585421439587737,-0.4775437258590998,-0.6932803518477553,0.09834215720608276,-0.8099169714969152,-0.3015113445777636,0.8022423455956238,1.33233194743712,-0.5668058864811638,-0.2142686245480295,-2.443805219861137,-1.489081503937419,0.818921815580091,0.748735604315227,-0.7611288232055557,1.0
-1.471387914134877,-0.596332140698316,-0.0925283372329243,-0.2306328020072212,-0.9035624609139906,1.035799698154523,0.05744230819339014,-0.1057695917582529,-0.2993429950468867,0.3417504434290713,-0.008047697761059042,0.0,-0.5046073825885277,0.6213604516058033,0.1111935072003814,1.833300396468446,-0.4775437258590998,-0.1441473998891372,0.3638659816625054,-0.8099169714969152,-0.3015113445777636,-0.55138004018617,-0.4305084853127606,-1.736229566227293,-0.6537989971736812,0.8982136921300922,1.333117855145967,0.1488948755600164,-0.1932907013292041,-0.7611288232055557,1.0
-0.5082976430647759,-0.9292480918456522,1.043633571115517,-1.060910889233218,-0.9035624609139906,-1.007421624232481,0.3609906524080032,0.6041415664835802,1.461498152287732,-0.8570049581375171,0.1243192766084228,1.105970283825065,1.012863785505691,-0.2691918726677315,-0.6893997446423644,-0.3585421439587737,-0.4775437258590998,-1.46206648458982,-0.8752451991341338,-0.02188964787829493,-0.3015113445777636,0.1164247938047495,1.883219582671458,1.552575741635348,0.0580300724371849,0.0129106690860581,-0.4196164836531882,-0.6799062208629195,-0.5366894531404746,-0.7440780219389721,0.0
-1.471387914134877,0.3511978741056402,1.250208463542506,0.5996452852187755,-0.9035624609139906,-1.007421624232481,0.4748212814884832,0.4750668104396105,1.74323273586127,-1.109374516362062,0.2584394559364377,0.939273313509403,-0.4305843987790538,1.648920825767574,-0.9562641619232797,-0.3585421439587737,-0.4775437258590998,0.7344653232446516,2.311040694342938,1.554164999358946,-0.3015113445777636,-0.5200245684603226,0.6406619165317846,1.120005604430977,-0.2173330793372522,-1.337176441056094,-1.251422610540923,-0.559237861996745,-0.07263708582794681,-0.7270272206723883,0.0
-1.086151805706837,-0.6219410600173422,-0.04088461412617628,-1.060910889233218,-0.9035624609139906,-1.007421624232481,-3.05392822000639,3.701935711538852,-1.56714862112781,1.919060182332477,-3.899286103232013,5.106697571400952,-0.208515447350631,0.347344351829331,2.379541054088162,-0.3585421439587737,-0.4775437258590998,-1.352239894198097,-1.583308731017928,-0.02188964787829493,-0.3015113445777636,-0.55138004018617,-0.6141376970575398,1.185739301751249,1.048286748611711,0.7432856630973855,0.5310190899327945,-0.5147810982039437,-0.6387809739492307,-0.7270272206723883,1.0
-0.3156795888507556,0.4792424707007695,1.250208463542506,-1.060910889233218,-0.9035624609139906,-1.007421624232481,1.916675916507894,-1.202905018131995,1.602365444074501,-1.046282126805926,1.957295060757955,-1.227787300594202,1.642059147886221,-0.9542321221089122,-0.9562641619232797,-0.3585421439587737,-0.4775437258590998,0.2951589616777572,-0.2556896087358141,-0.8099169714969152,-0.3015113445777636,-0.3812599276310407,0.2672825193174005,-0.9569671867047138,-0.003696802602871749,1.008876570010596,0.3824822815599846,2.975074859530947,3.658343947364776,-0.6929256181392209,1.0
0.647410682219346,-1.467035397545195,-2.674714492570288,0.5996452852187755,0.7645528515426075,-1.007421624232481,-0.7773156383967947,-1.331979774175965,-1.003679453980734,-0.9831897372497895,-1.216882516671722,-1.394484270909864,-1.244837220683269,-0.8172240722206761,-0.6893997446423644,-0.3585421439587737,1.332095656343805,0.7344653232446516,1.779993045430093,-0.8099169714969152,-0.3015113445777636,-0.3972712323421116,1.77304205562459,-0.3112926436717192,-0.8621819228408227,-0.1641499355227496,0.1745307498380511,0.3743541776520795,0.9482781222596142,-0.6929256181392209,0.0
